CASENUM,VEH_NO,MONTH,HOUR,YEAR,DAY_WEEK,INJURY,REST_USENAME,HELMET,DRINKING,DRUGS,IMPAIRMENT
2.01801E+11,2,12,15,2018,2,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,12,19,2018,1,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,10,17,2018,7,Injury,NaN,NaN,FALSE,FALSE,NaN
2.01801E+11,2,12,19,2018,4,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,9,20,2018,6,Injury,Helmet,TRUE,TRUE,FALSE,"Drugs, Alcohol, or Medication"
2.01801E+11,1,10,16,2018,5,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,1,9,19,2018,6,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,2,10,23,2018,7,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,10,16,2018,1,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,9,14,2018,4,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,10,12,2018,6,Fatal Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,1,11,18,2018,6,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,12,18,2018,4,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,12,18,2018,6,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,2,12,15,2018,1,Injury,NaN,NaN,FALSE,FALSE,None
2.01801E+11,1,12,16,2018,2,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,11,20,2018,4,Injury,NaN,NaN,NaN,NaN,NaN
2.01801E+11,1,10,12,2018,3,Injury,Helmet,TRUE,NaN,NaN,NaN
2.01801E+11,1,9,22,2018,6,Injury,No Helmet,FALSE,TRUE,NaN,"Drugs, Alcohol, or Medication"
2.01801E+11,1,10,10,2018,1,Injury,NaN,NaN,FALSE,FALSE,None
2.01801E+11,1,12,13,2018,5,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,12,20,2018,1,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,1,12,12,2018,2,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,12,12,2018,2,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,12,15,2018,6,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,12,18,2018,5,Injury,Helmet,TRUE,TRUE,FALSE,"Drugs, Alcohol, or Medication"
2.01801E+11,1,8,0,2018,6,Injury,No Helmet,FALSE,TRUE,NaN,"Drugs, Alcohol, or Medication"
2.01801E+11,2,12,17,2018,1,NaN,NaN,NaN,NaN,NaN,NaN
2.01801E+11,1,12,18,2018,1,NaN,NaN,NaN,NaN,NaN,NaN
2.01801E+11,2,12,12,2018,3,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,12,10,2018,1,Injury,Helmet,TRUE,FALSE,FALSE,Asleep or Fatigued
2.01801E+11,1,11,6,2018,2,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,12,10,2018,3,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,2,11,18,2018,3,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,1,12,18,2018,4,No Injury,No Helmet,FALSE,TRUE,NaN,NaN
2.01801E+11,1,12,22,2018,7,Injury,No Helmet,FALSE,TRUE,TRUE,"Drugs, Alcohol, or Medication"
2.01801E+11,2,12,17,2018,4,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,2,12,15,2018,5,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,11,18,2018,6,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,9,14,2018,6,Fatal Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,10,19,2018,4,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,1,12,15,2018,2,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,12,18,2018,2,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,12,21,2018,6,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,8,1,2018,1,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,11,9,2018,1,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,1,12,16,2018,1,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,1,11,16,2018,2,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,6,2,2018,6,Injury,No Helmet,FALSE,TRUE,NaN,"Drugs, Alcohol, or Medication"
2.01801E+11,1,11,18,2018,6,Fatal Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,2,12,5,2018,7,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,1,12,15,2018,1,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,2,11,19,2018,6,Injury,NaN,NaN,FALSE,FALSE,None
2.01801E+11,1,10,20,2018,4,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,2,12,19,2018,5,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,10,22,2018,3,Injury,Helmet,TRUE,NaN,NaN,NaN
2.01801E+11,1,11,22,2018,3,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,10,20,2018,4,Injury,No Helmet,FALSE,NaN,NaN,NaN
2.01801E+11,1,11,7,2018,4,Injury,Helmet,TRUE,NaN,NaN,None
2.01801E+11,1,10,16,2018,1,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,1,10,8,2018,4,No Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,12,16,2018,7,Injury,Helmet,TRUE,FALSE,FALSE,NaN
2.01801E+11,3,9,17,2018,1,Injury,No Helmet,FALSE,FALSE,NaN,None
2.01801E+11,2,9,17,2018,1,Injury,Helmet,TRUE,FALSE,NaN,None
2.01801E+11,1,12,15,2018,2,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,1,12,21,2018,4,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,12,15,2018,2,Injury,Helmet,TRUE,FALSE,FALSE,NaN
2.01801E+11,1,12,16,2018,6,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,11,10,2018,1,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,2,12,18,2018,2,Injury,NaN,NaN,FALSE,FALSE,None
2.01801E+11,1,12,14,2018,1,Injury,NaN,NaN,FALSE,FALSE,None
2.01801E+11,1,12,13,2018,1,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,2,11,18,2018,1,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,11,18,2018,1,No Injury,Helmet,TRUE,NaN,NaN,NaN
2.01801E+11,1,12,20,2018,2,No Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,11,16,2018,5,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,10,17,2018,4,No Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,12,16,2018,6,Fatal Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,1,12,15,2018,7,Fatal Injury,Helmet,TRUE,NaN,NaN,NaN
2.01801E+11,2,11,14,2018,5,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,12,21,2018,4,Fatal Injury,Helmet,TRUE,NaN,NaN,NaN
2.01801E+11,1,12,14,2018,3,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,1,12,17,2018,7,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,11,15,2018,7,No Injury,NaN,NaN,TRUE,TRUE,"Drugs, Alcohol, or Medication"
2.01801E+11,1,12,20,2018,3,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,12,22,2018,5,Injury,Helmet,TRUE,NaN,NaN,NaN
2.01801E+11,1,10,13,2018,6,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,12,23,2018,4,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,1,10,16,2018,3,No Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,1,12,18,2018,3,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,1,6,23,2018,5,Fatal Injury,Helmet,TRUE,FALSE,TRUE,"Drugs, Alcohol, or Medication"
2.01801E+11,1,12,10,2018,2,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,1,11,0,2018,4,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,12,9,2018,4,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,12,18,2018,7,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,12,15,2018,7,Injury,Helmet,TRUE,NaN,NaN,NaN
2.01801E+11,1,12,11,2018,1,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,10,17,2018,5,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,12,21,2018,7,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,11,7,2018,5,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,10,15,2018,4,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,12,17,2018,3,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,11,22,2018,2,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,10,21,2018,2,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,9,17,2018,4,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,9,9,2018,4,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,12,22,2018,6,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,12,14,2018,7,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,11,16,2018,4,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,11,16,2018,3,Injury,NaN,NaN,FALSE,FALSE,None
2.01801E+11,1,12,16,2018,1,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,12,21,2018,5,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,11,13,2018,5,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,7,13,2018,1,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,8,21,2018,1,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,10,22,2018,4,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,12,18,2018,7,Injury,Helmet,TRUE,NaN,NaN,NaN
2.01801E+11,1,12,14,2018,2,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,12,14,2018,6,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,10,6,2018,5,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,11,14,2018,1,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,7,12,2018,1,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,10,19,2018,1,Injury,No Helmet,FALSE,NaN,NaN,NaN
2.01801E+11,1,9,16,2018,6,Injury,Helmet,TRUE,NaN,NaN,NaN
2.01801E+11,1,12,13,2018,4,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,11,16,2018,3,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,4,15,2018,4,Injury,NaN,NaN,FALSE,FALSE,None
2.01801E+11,2,4,4,2018,5,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,12,13,2018,6,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,12,12,2018,1,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,12,11,2018,5,Fatal Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,11,15,2018,1,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,10,20,2018,2,Fatal Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,10,22,2018,3,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,6,21,2018,3,Injury,Helmet,TRUE,NaN,NaN,NaN
2.01801E+11,1,6,7,2018,2,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,8,14,2018,2,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,1,8,11,2018,2,Injury,NaN,NaN,NaN,NaN,NaN
2.01801E+11,1,10,17,2018,4,Injury,Helmet,TRUE,NaN,NaN,NaN
2.01801E+11,2,10,17,2018,1,Injury,Helmet,TRUE,NaN,NaN,NaN
2.01801E+11,2,11,17,2018,3,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,1,12,15,2018,3,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,1,11,8,2018,3,Injury,Helmet,TRUE,NaN,NaN,NaN
2.01801E+11,1,11,13,2018,5,Injury,NaN,NaN,NaN,NaN,None
2.01801E+11,2,12,14,2018,5,Injury,NaN,NaN,NaN,NaN,NaN
2.01801E+11,2,12,20,2018,5,Injury,Helmet,TRUE,NaN,NaN,NaN
2.01801E+11,1,12,16,2018,2,Injury,Helmet,TRUE,NaN,NaN,NaN
2.01801E+11,2,10,19,2018,7,Injury,NaN,NaN,FALSE,FALSE,None
2.01801E+11,1,9,13,2018,4,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,2,11,12,2018,6,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,8,11,2018,5,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,9,18,2018,2,Injury,Helmet,TRUE,NaN,NaN,NaN
2.01801E+11,1,11,9,2018,3,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,2,1,15,2019,4,Fatal Injury,No Helmet,FALSE,NaN,NaN,None
2.01901E+11,1,1,15,2019,4,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,2,1,7,2019,6,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01901E+11,2,1,7,2019,6,Injury,Helmet,TRUE,FALSE,FALSE,NaN
2.01901E+11,1,1,8,2019,1,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,2,1,12,2019,1,Injury,Helmet,TRUE,NaN,NaN,NaN
2.01901E+11,1,1,16,2019,6,Injury,Helmet,TRUE,NaN,NaN,NaN
2.01901E+11,1,1,16,2019,1,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,2,1,12,2019,4,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,1,1,17,2019,3,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,2,1,13,2019,4,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,1,1,10,2019,5,Injury,No Helmet,FALSE,FALSE,FALSE,NaN
2.01901E+11,2,1,15,2019,3,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,1,1,17,2019,7,No Injury,NaN,NaN,FALSE,FALSE,None
2.01901E+11,2,1,15,2019,5,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,1,1,17,2019,1,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01901E+11,2,1,17,2019,5,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,1,1,23,2019,7,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,2,1,13,2019,2,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01901E+11,1,1,15,2019,3,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,2,1,16,2019,2,Fatal Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01901E+11,1,1,11,2019,2,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,1,1,17,2019,6,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,3,1,17,2019,3,No Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,1,1,16,2019,4,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,2,1,22,2019,7,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,2,1,17,2019,1,No Injury,Helmet,TRUE,NaN,NaN,NaN
2.01901E+11,1,1,17,2019,1,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,1,1,16,2019,7,Fatal Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,1,1,14,2019,1,Fatal Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01901E+11,2,1,7,2019,1,No Injury,Helmet,TRUE,FALSE,FALSE,NaN
2.01901E+11,2,1,13,2019,6,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01901E+11,1,1,13,2019,7,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,1,1,14,2019,4,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,1,1,17,2019,3,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,2,1,14,2019,7,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01901E+11,1,1,14,2019,7,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01901E+11,2,1,13,2019,3,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,2,1,19,2019,5,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,1,1,5,2019,7,No Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,2,1,10,2019,6,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,1,1,9,2019,5,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01901E+11,1,1,6,2019,6,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,2,1,15,2019,6,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,1,1,12,2019,5,No Injury,NaN,NaN,FALSE,FALSE,None
2.01901E+11,1,1,12,2019,7,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,1,1,11,2019,2,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,2,1,12,2019,1,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01901E+11,2,1,16,2019,4,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,2,1,17,2019,4,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,2,1,18,2019,5,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,1,1,14,2019,7,No Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,2,1,19,2019,4,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,1,2,18,2019,6,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,1,1,7,2019,6,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,2,1,22,2019,5,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,2,1,19,2019,6,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,1,1,15,2019,7,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,1,1,21,2019,5,Injury,Helmet,TRUE,NaN,NaN,NaN
2.01901E+11,1,1,15,2019,4,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,1,1,13,2019,1,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,2,2,11,2019,7,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01901E+11,2,1,15,2019,7,Injury,Helmet,TRUE,NaN,NaN,None
2.01901E+11,1,1,14,2019,4,Injury,No Helmet,FALSE,FALSE,NaN,None
2.01901E+11,1,1,21,2019,5,Injury,Helmet,TRUE,NaN,NaN,NaN
2.01901E+11,2,2,7,2019,1,No Injury,Helmet,TRUE,NaN,NaN,NaN
2.01901E+11,1,2,17,2019,1,Injury,No Helmet,FALSE,NaN,NaN,NaN
2.01901E+11,2,2,5,2019,6,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,2,2,7,2019,6,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01901E+11,1,2,6,2019,3,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,1,1,23,2019,7,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,1,2,14,2019,1,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01901E+11,1,1,15,2019,3,Injury,NaN,NaN,FALSE,FALSE,NaN
2.01901E+11,1,1,19,2019,6,Injury,NaN,NaN,FALSE,FALSE,None
2.01901E+11,1,1,11,2019,4,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,1,1,18,2019,2,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,1,2,18,2019,4,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,1,2,16,2019,2,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01901E+11,2,2,16,2019,1,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,2,1,12,2019,1,Fatal Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01901E+11,1,1,6,2019,4,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,2,2,6,2019,6,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,1,2,13,2019,7,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01901E+11,2,1,17,2019,7,Injury,NaN,NaN,FALSE,FALSE,None
2.01901E+11,1,2,12,2019,1,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,1,1,12,2019,3,Injury,No Helmet,FALSE,FALSE,FALSE,NaN
2.01901E+11,1,1,8,2019,4,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,2,2,15,2019,1,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01901E+11,2,2,11,2019,2,Injury,No Helmet,FALSE,FALSE,FALSE,NaN
2.01901E+11,1,1,15,2019,1,Injury,Helmet,TRUE,FALSE,NaN,None
2.01901E+11,2,2,10,2019,5,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,1,1,18,2019,7,Injury,NaN,NaN,FALSE,FALSE,None
2.01901E+11,1,2,6,2019,7,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,2,1,18,2019,2,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01901E+11,1,2,14,2019,7,Injury,Helmet,TRUE,FALSE,FALSE,NaN
2.01901E+11,1,2,13,2019,1,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01901E+11,2,2,23,2019,5,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,1,1,15,2019,2,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01901E+11,1,2,10,2019,1,Injury,NaN,NaN,FALSE,FALSE,None
2.01901E+11,1,2,15,2019,1,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,1,2,18,2019,4,Fatal Injury,Helmet,TRUE,NaN,NaN,None
2.01901E+11,2,1,16,2019,1,No Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01901E+11,1,1,15,2019,4,Injury,Helmet,TRUE,NaN,FALSE,None
2.01901E+11,1,2,11,2019,6,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,2,2,20,2019,7,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01901E+11,1,2,15,2019,2,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01901E+11,1,2,6,2019,4,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,2,1,9,2019,7,Injury,Helmet,TRUE,FALSE,NaN,None
2.01901E+11,1,2,12,2019,5,Injury,NaN,NaN,NaN,NaN,NaN
2.01901E+11,1,2,0,2019,1,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,2,2,19,2019,2,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01901E+11,1,2,14,2019,6,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,1,2,18,2019,1,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,1,1,15,2019,1,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,1,2,20,2019,5,Injury,Helmet,TRUE,FALSE,FALSE,Other Physical Impairment
2.01901E+11,1,2,23,2019,6,Injury,No Helmet,FALSE,NaN,NaN,NaN
2.01901E+11,2,2,22,2019,4,No Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,1,2,15,2019,6,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01901E+11,1,2,18,2019,5,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01901E+11,2,1,10,2019,4,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01901E+11,1,2,9,2019,1,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01901E+11,1,2,16,2019,7,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,1,2,1,2019,1,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01901E+11,1,1,10,2019,2,Injury,Helmet,TRUE,FALSE,NaN,None
2.01901E+11,2,2,11,2019,6,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,1,2,16,2019,1,Injury,No Helmet,FALSE,FALSE,NaN,None
2.01901E+11,2,2,13,2019,2,Injury,NaN,NaN,FALSE,FALSE,None
2.01901E+11,1,2,17,2019,5,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,2,2,17,2019,5,Injury,Helmet,TRUE,FALSE,FALSE,NaN
2.01901E+11,2,2,18,2019,1,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,1,2,16,2019,7,Injury,Helmet,TRUE,FALSE,NaN,None
2.01901E+11,2,1,21,2019,7,Fatal Injury,Helmet,TRUE,NaN,NaN,NaN
2.01901E+11,1,2,11,2019,2,Injury,No Helmet,FALSE,FALSE,FALSE,NaN
2.01901E+11,1,1,16,2019,5,Injury,Helmet,TRUE,FALSE,NaN,None
2.01901E+11,1,2,11,2019,6,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,1,2,13,2019,1,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,1,2,11,2019,2,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01901E+11,5,2,19,2019,5,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,2,2,17,2019,3,NaN,NaN,NaN,NaN,NaN,NaN
2.01901E+11,1,1,11,2019,2,Injury,Helmet,TRUE,NaN,NaN,NaN
2.01901E+11,1,2,17,2019,2,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01901E+11,2,2,16,2019,5,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,1,2,1,2019,6,Fatal Injury,No Helmet,FALSE,NaN,NaN,NaN
2.01901E+11,1,3,14,2019,6,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,2,2,15,2019,3,Injury,NaN,NaN,FALSE,FALSE,NaN
2.01901E+11,2,1,19,2019,2,NaN,NaN,NaN,NaN,NaN,None
2.01901E+11,1,3,12,2019,7,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01901E+11,2,3,6,2019,2,Injury,Helmet,TRUE,NaN,NaN,NaN
2.01901E+11,1,2,16,2019,3,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01901E+11,2,3,15,2019,7,Injury,No Helmet,FALSE,FALSE,FALSE,None
